B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B01003_001E,B19001_001E,B25010_001E,state,county,tract,block group,GEOID
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1393,512,2.35,17,31,843600,2,170318436002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,88,512,3.83,17,31,834600,1,170318346001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,510,512,1.93,17,31,834600,2,170318346002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,906,512,5.85,17,31,834600,3,170318346003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1312,512,2.85,17,31,831800,4,170318318004
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1493,512,2.98,17,31,831800,3,170318318003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1297,512,1.89,17,31,812301,3,170318123013
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,967,512,3.57,17,31,813802,1,170318138021
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1600,512,3.28,17,31,813802,4,170318138024
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1649,512,1.54,17,31,812301,2,170318123012
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,922,512,1.63,17,31,812801,2,170318128012
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,609,512,1.87,17,31,812802,1,170318128021
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,963,512,2.23,17,31,812802,2,170318128022
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1046,512,2.8,17,31,812302,3,170318123023
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1838,512,2.15,17,31,760801,2,170317608012
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,775,512,1.97,17,31,10201,3,170310102013
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1716,512,2.8,17,31,10201,1,170310102011
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2245,512,3.02,17,31,20901,1,170310209011
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2085,512,2.78,17,31,20901,3,170310209013
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1075,512,3.53,17,31,20701,2,170310207012
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,818,512,2.67,17,31,20701,1,170310207011
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2457,512,4.0,17,31,252102,1,170312521021
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1110,512,3.58,17,31,252202,2,170312522022
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1123,512,2.95,17,31,252202,3,170312522023
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2589,512,3.35,17,31,840200,1,170318402001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2428,512,3.08,17,31,841100,2,170318411002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1905,512,2.79,17,31,841100,1,170318411001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1911,512,3.19,17,31,841100,3,170318411003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2161,512,3.19,17,31,841200,3,170318412003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1918,512,3.46,17,31,841200,2,170318412002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1189,512,2.38,17,31,838200,1,170318382001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2274,512,2.73,17,31,770201,2,170317702012
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1912,512,1.53,17,31,770201,3,170317702013
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2389,512,3.7,17,31,826800,2,170318268002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1805,512,2.03,17,31,804603,3,170318046033
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,898,512,2.8,17,31,804306,4,170318043064
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2320,512,2.89,17,31,804603,1,170318046031
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1160,512,1.61,17,31,804603,2,170318046032
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2118,512,3.42,17,31,804712,1,170318047121
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,834,512,2.83,17,31,804712,2,170318047122
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2657,512,3.1,17,31,804712,3,170318047123
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1971,512,3.09,17,31,804806,3,170318048063
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1176,512,3.64,17,31,804806,2,170318048062
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,744,512,3.61,17,31,804806,1,170318048061
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1133,512,2.88,17,31,808001,1,170318080011
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1115,512,3.26,17,31,808001,2,170318080012
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1643,512,3.25,17,31,808001,3,170318080013
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1487,512,2.06,17,31,808100,1,170318081001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2065,512,1.63,17,31,808100,2,170318081002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1323,512,2.27,17,31,818600,1,170318186001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1548,512,3.34,17,31,819700,3,170318197003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,851,512,2.8,17,31,819700,4,170318197004
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1304,512,2.93,17,31,819802,1,170318198021
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,692,512,2.24,17,31,820103,2,170318201032
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,971,512,2.21,17,31,820103,4,170318201034
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1827,512,2.7,17,31,820700,3,170318207003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,926,512,2.22,17,31,820700,2,170318207002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2308,512,2.67,17,31,820700,4,170318207004
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1355,512,1.45,17,31,822701,1,170318227011
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1109,512,2.72,17,31,822701,4,170318227014
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1038,512,2.84,17,31,822701,2,170318227012
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1333,512,3.06,17,31,824300,1,170318243001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2210,512,3.57,17,31,825504,1,170318255041
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1570,512,2.68,17,31,825504,2,170318255042
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,984,512,2.9,17,31,825700,1,170318257001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1011,512,2.21,17,31,825803,3,170318258033
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,919,512,2.28,17,31,825803,4,170318258034
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,935,512,2.93,17,31,826303,3,170318263033
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,719,512,3.74,17,31,826303,2,170318263032
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1843,512,3.08,17,31,826303,4,170318263034
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,222,512,1.79,17,31,827300,1,170318273001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,745,512,2.3,17,31,440102,4,170314401024
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2313,512,3.05,17,31,831700,1,170318317001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,884,512,3.11,17,31,440202,3,170314402023
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,982,512,1.54,17,31,440202,2,170314402022
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,660,512,2.31,17,31,430102,2,170314301022
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1091,512,1.66,17,31,430102,3,170314301023
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1259,512,3.22,17,31,490901,2,170314909012
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1495,512,3.18,17,31,530502,1,170315305021
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2418,512,4.11,17,31,650302,2,170316503022
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,878,512,2.18,17,31,823801,3,170318238013
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1260,512,4.33,17,31,813801,2,170318138012
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,568,512,2.78,17,31,700501,5,170317005015
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1932,512,3.51,17,31,700501,3,170317005013
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1616,512,3.46,17,31,700501,1,170317005011
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,826,512,2.6,17,31,700501,6,170317005016
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1063,512,3.12,17,31,814000,1,170318140001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,765,512,2.83,17,31,815000,1,170318150001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2179,512,3.84,17,31,815000,3,170318150003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1363,512,3.32,17,31,815000,2,170318150002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,988,512,2.7,17,31,815400,1,170318154001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1265,512,2.09,17,31,815400,4,170318154004
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1169,512,3.04,17,31,815400,2,170318154002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2234,512,2.48,17,31,815400,3,170318154003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1278,512,3.9,17,31,816600,1,170318166001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2154,512,3.59,17,31,816600,3,170318166003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1338,512,3.87,17,31,816600,2,170318166002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1405,512,2.54,17,31,817101,3,170318171013
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,981,512,2.37,17,31,817101,2,170318171012
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1415,512,2.78,17,31,806103,3,170318061033
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1734,512,2.71,17,31,221200,2,170312212002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,893,512,3.16,17,31,834700,3,170318347003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,924,512,2.86,17,31,806103,2,170318061032
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,7,512,-666666666.0,17,31,351100,2,170313511002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,512,-666666666.0,17,31,351100,3,170313511003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2754,512,2.32,17,31,80400,1,170310804001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,659,512,2.09,17,31,80400,2,170310804002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1494,512,2.68,17,31,80400,3,170310804003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1565,512,2.26,17,31,282800,1,170312828001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1057,512,3.66,17,31,260600,1,170312606001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1535,512,4.35,17,31,260600,2,170312606002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,885,512,2.46,17,31,71700,1,170310717001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,928,512,2.4,17,31,71700,2,170310717002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1689,512,3.22,17,31,20200,3,170310202003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,831,512,2.19,17,31,40800,2,170310408002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,984,512,2.16,17,31,40800,1,170310408001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,878,512,3.14,17,31,222900,1,170312229001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1845,512,2.54,17,31,30200,4,170310302004
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1018,512,2.5,17,31,30200,3,170310302003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1366,512,1.81,17,31,30200,1,170310302001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1045,512,2.04,17,31,30200,2,170310302002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1309,512,2.1,17,31,61100,1,170310611001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1481,512,2.27,17,31,283200,1,170312832001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,3111,512,2.73,17,31,804711,1,170318047111
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,889,512,3.03,17,31,804711,4,170318047114
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1536,512,2.62,17,31,805106,2,170318051062
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1132,512,1.97,17,31,805106,1,170318051061
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1344,512,2.95,17,31,805109,1,170318051091
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1126,512,2.27,17,31,805109,3,170318051093
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1762,512,2.85,17,31,805002,1,170318050021
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1067,512,4.22,17,31,805002,4,170318050024
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,968,512,3.13,17,31,805002,5,170318050025
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1321,512,2.39,17,31,804803,2,170318048032
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,857,512,3.36,17,31,804808,1,170318048081
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,723,512,2.64,17,31,804808,3,170318048083
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,852,512,2.8,17,31,804902,4,170318049024
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1334,512,2.83,17,31,804902,1,170318049021
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1579,512,2.41,17,31,770300,2,170317703002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2261,512,2.37,17,31,803007,3,170318030073
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1353,512,2.05,17,31,803007,1,170318030071
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,595,512,4.25,17,31,816402,4,170318164024
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1751,512,4.81,17,31,816402,2,170318164022
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1551,512,2.01,17,31,351400,1,170313514001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,758,512,2.16,17,31,421200,2,170314212002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,786,512,2.91,17,31,491200,3,170314912003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1417,512,2.74,17,31,805401,2,170318054012
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1378,512,2.64,17,31,805401,1,170318054011
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,743,512,1.24,17,31,350100,1,170313501001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1033,512,2.94,17,31,190200,4,170311902004
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1726,512,3.49,17,31,190200,2,170311902002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1424,512,4.89,17,31,190200,1,170311902001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1511,512,3.56,17,31,190200,3,170311902003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,581,512,2.8,17,31,221300,3,170312213003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,787,512,1.67,17,31,221300,2,170312213002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1394,512,2.38,17,31,221300,1,170312213001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,3416,512,2.64,17,31,824505,1,170318245051
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2378,512,3.25,17,31,824505,3,170318245053
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1029,512,2.99,17,31,825900,3,170318259003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1529,512,3.7,17,31,825900,1,170318259001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1156,512,3.62,17,31,826000,3,170318260003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1152,512,3.29,17,31,826000,2,170318260002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,607,512,2.42,17,31,826100,1,170318261001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1292,512,2.53,17,31,826100,3,170318261003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2352,512,4.29,17,31,826100,6,170318261006
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1310,512,2.45,17,31,826304,3,170318263043
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1084,512,2.77,17,31,826304,2,170318263042
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1583,512,1.82,17,31,242300,2,170312423002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1794,512,3.7,17,31,250400,3,170312504003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1113,512,2.59,17,31,250400,4,170312504004
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1493,512,1.52,17,31,81402,2,170310814022
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2103,512,1.55,17,31,81402,1,170310814021
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1075,512,1.88,17,31,10202,2,170310102022
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1427,512,2.21,17,31,10202,1,170310102021
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1570,512,1.54,17,31,61902,2,170310619022
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1433,512,1.35,17,31,61902,3,170310619023
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1550,512,2.61,17,31,829800,5,170318298005
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,947,512,3.22,17,31,150600,3,170311506003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1399,512,4.25,17,31,815100,1,170318151001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1776,512,3.01,17,31,815100,3,170318151003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1069,512,3.33,17,31,815100,2,170318151002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1144,512,2.74,17,31,818100,1,170318181001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1273,512,2.64,17,31,818100,2,170318181002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,759,512,2.56,17,31,818200,2,170318182002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1391,512,3.08,17,31,818200,1,170318182001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1895,512,2.37,17,31,818200,4,170318182004
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,509,512,2.06,17,31,818200,3,170318182003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1035,512,2.33,17,31,818900,3,170318189003
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1988,512,2.12,17,31,818900,2,170318189002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1728,512,2.87,17,31,818900,1,170318189001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,821,512,2.41,17,31,661000,1,170316610001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1137,512,4.08,17,31,661000,2,170316610002
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,512,2.63,17,31,661000,5,170316610005
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,985,512,3.06,17,31,670200,1,170316702001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1822,512,1.99,17,31,380100,1,170313801001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2034,512,2.19,17,31,461000,1,170314610001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,643,512,1.75,17,31,63000,3,170310630003
