B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_001E,state,county,tract,block group,GEOID
114.0,164.0,185.0,126.0,23.0,28.0,0.0,70.0,9.0,22.0,53.0,67.0,18.0,34.0,34.0,53.0,1000.0,17,031,010300,3,170310103003
161.0,54.0,85.0,21.0,5.0,89.0,109.0,52.0,95.0,14.0,160.0,284.0,78.0,203.0,96.0,177.0,1683.0,17,031,010300,4,170310103004
74.0,37.0,139.0,140.0,184.0,3.0,171.0,97.0,83.0,7.0,63.0,172.0,115.0,89.0,144.0,117.0,1635.0,17,031,010400,1,170310104001
87.0,8.0,32.0,66.0,0.0,27.0,81.0,4.0,41.0,170.0,110.0,96.0,39.0,10.0,27.0,54.0,852.0,17,031,010400,2,170310104002
170.0,68.0,7.0,66.0,37.0,2.0,60.0,4.0,13.0,41.0,0.0,100.0,52.0,32.0,85.0,90.0,827.0,17,031,010400,3,170310104003
116.0,142.0,36.0,109.0,66.0,1.0,72.0,16.0,58.0,15.0,78.0,59.0,39.0,64.0,103.0,55.0,1029.0,17,031,010501,1,170310105011
212.0,162.0,37.0,145.0,85.0,36.0,133.0,112.0,7.0,139.0,221.0,121.0,65.0,18.0,15.0,93.0,1601.0,17,031,010501,2,170310105012
318.0,94.0,78.0,66.0,39.0,44.0,29.0,19.0,47.0,43.0,16.0,23.0,59.0,71.0,18.0,65.0,1029.0,17,031,010501,3,170310105013
163.0,86.0,99.0,63.0,88.0,36.0,1.0,46.0,27.0,222.0,15.0,33.0,116.0,108.0,19.0,56.0,1178.0,17,031,010502,1,170310105021
465.0,55.0,226.0,157.0,101.0,195.0,152.0,202.0,128.0,80.0,162.0,63.0,67.0,149.0,121.0,105.0,2428.0,17,031,010502,2,170310105022
461.0,222.0,78.0,60.0,4.0,0.0,18.0,88.0,5.0,58.0,87.0,29.0,93.0,135.0,66.0,98.0,1502.0,17,031,010503,1,170310105031
82.0,21.0,43.0,61.0,33.0,44.0,1.0,26.0,4.0,72.0,3.0,125.0,5.0,14.0,28.0,47.0,609.0,17,031,010503,2,170310105032
235.0,41.0,228.0,155.0,339.0,174.0,78.0,150.0,91.0,310.0,153.0,192.0,233.0,92.0,143.0,57.0,2671.0,17,031,010600,1,170310106001
2.0,0.0,1.0,39.0,9.0,6.0,4.0,6.0,0.0,3.0,225.0,19.0,62.0,61.0,90.0,190.0,717.0,17,031,010600,2,170310106002
106.0,77.0,64.0,23.0,240.0,17.0,26.0,9.0,38.0,160.0,248.0,99.0,7.0,103.0,120.0,70.0,1407.0,17,031,010600,3,170310106003
81.0,113.0,152.0,170.0,91.0,96.0,106.0,81.0,33.0,66.0,78.0,111.0,76.0,61.0,59.0,94.0,1468.0,17,031,010600,4,170310106004
8.0,84.0,216.0,175.0,104.0,132.0,83.0,16.0,45.0,275.0,167.0,297.0,6.0,211.0,129.0,119.0,2067.0,17,031,010701,1,170310107011
98.0,65.0,12.0,36.0,97.0,127.0,26.0,54.0,21.0,268.0,330.0,216.0,89.0,154.0,57.0,134.0,1784.0,17,031,010701,2,170310107012
162.0,37.0,9.0,207.0,6.0,27.0,185.0,4.0,80.0,16.0,84.0,170.0,121.0,213.0,65.0,96.0,1482.0,17,031,010702,1,170310107021
167.0,4.0,380.0,126.0,10.0,135.0,10.0,4.0,2.0,55.0,72.0,156.0,97.0,137.0,37.0,32.0,1424.0,17,031,010702,2,170310107022
109.0,6.0,137.0,5.0,97.0,6.0,66.0,36.0,73.0,88.0,129.0,105.0,74.0,91.0,77.0,48.0,1147.0,17,031,010702,3,170310107023
239.0,130.0,215.0,7.0,3.0,1.0,47.0,137.0,0.0,92.0,3.0,47.0,28.0,15.0,36.0,71.0,1071.0,17,031,010702,4,170310107024
350.0,12.0,40.0,0.0,10.0,60.0,179.0,77.0,100.0,440.0,167.0,475.0,145.0,144.0,178.0,147.0,2524.0,17,031,020100,1,170310201001
123.0,129.0,222.0,23.0,0.0,95.0,97.0,83.0,19.0,62.0,110.0,139.0,74.0,16.0,69.0,122.0,1383.0,17,031,020100,2,170310201002
2.0,45.0,4.0,123.0,12.0,64.0,5.0,3.0,26.0,6.0,44.0,264.0,146.0,170.0,355.0,119.0,1388.0,17,031,020200,1,170310202001
124.0,11.0,64.0,1.0,27.0,94.0,2.0,0.0,0.0,174.0,115.0,202.0,11.0,153.0,242.0,101.0,1321.0,17,031,020200,2,170310202002
98.0,71.0,65.0,121.0,33.0,4.0,43.0,2.0,108.0,1.0,2.0,181.0,457.0,144.0,323.0,39.0,1692.0,17,031,020200,3,170310202003
137.0,14.0,82.0,100.0,2.0,10.0,0.0,5.0,52.0,215.0,213.0,262.0,293.0,91.0,146.0,91.0,1713.0,17,031,020200,4,170310202004
334.0,63.0,76.0,3.0,28.0,5.0,25.0,101.0,197.0,85.0,128.0,132.0,149.0,72.0,81.0,95.0,1574.0,17,031,020301,1,170310203011
149.0,16.0,4.0,4.0,11.0,147.0,64.0,92.0,100.0,85.0,173.0,153.0,171.0,27.0,95.0,52.0,1343.0,17,031,020301,2,170310203012
0.0,46.0,13.0,68.0,53.0,158.0,77.0,113.0,286.0,126.0,114.0,397.0,106.0,40.0,150.0,450.0,2197.0,17,031,020301,3,170310203013
2.0,9.0,108.0,3.0,30.0,123.0,49.0,115.0,18.0,78.0,2.0,62.0,155.0,35.0,21.0,52.0,862.0,17,031,020302,1,170310203021
26.0,0.0,33.0,15.0,1.0,20.0,6.0,9.0,195.0,27.0,73.0,47.0,349.0,63.0,157.0,97.0,1118.0,17,031,020302,2,170310203022
65.0,17.0,302.0,148.0,32.0,64.0,2.0,175.0,41.0,181.0,229.0,202.0,284.0,107.0,142.0,250.0,2241.0,17,031,020302,3,170310203023
28.0,15.0,17.0,6.0,1.0,8.0,57.0,31.0,25.0,6.0,64.0,110.0,144.0,35.0,45.0,65.0,657.0,17,031,020400,1,170310204001
7.0,91.0,31.0,145.0,20.0,22.0,44.0,29.0,69.0,27.0,81.0,271.0,264.0,178.0,249.0,87.0,1615.0,17,031,020400,2,170310204002
139.0,112.0,2.0,56.0,214.0,141.0,87.0,62.0,128.0,127.0,80.0,188.0,102.0,232.0,87.0,98.0,1855.0,17,031,020400,3,170310204003
261.0,241.0,49.0,462.0,14.0,40.0,229.0,177.0,3.0,316.0,167.0,171.0,146.0,71.0,40.0,48.0,2435.0,17,031,020500,1,170310205001
2.0,0.0,1.0,28.0,30.0,8.0,0.0,208.0,84.0,21.0,11.0,75.0,20.0,24.0,29.0,33.0,574.0,17,031,020500,2,170310205002
422.0,99.0,67.0,3.0,49.0,165.0,153.0,43.0,22.0,1.0,67.0,42.0,49.0,0.0,119.0,38.0,1339.0,17,031,020500,3,170310205003
235.0,2.0,20.0,76.0,37.0,60.0,135.0,153.0,134.0,71.0,65.0,89.0,59.0,89.0,36.0,39.0,1300.0,17,031,020500,4,170310205004
73.0,26.0,102.0,6.0,19.0,371.0,159.0,230.0,5.0,154.0,77.0,181.0,209.0,220.0,83.0,220.0,2135.0,17,031,020601,1,170310206011
444.0,140.0,215.0,39.0,124.0,192.0,285.0,23.0,5.0,422.0,504.0,310.0,17.0,153.0,70.0,181.0,3124.0,17,031,020601,2,170310206012
100.0,52.0,0.0,0.0,50.0,147.0,72.0,2.0,125.0,54.0,156.0,59.0,120.0,164.0,163.0,123.0,1387.0,17,031,020601,3,170310206013
65.0,26.0,35.0,50.0,31.0,20.0,28.0,30.0,89.0,146.0,133.0,159.0,35.0,18.0,26.0,51.0,942.0,17,031,020602,1,170310206021
35.0,37.0,181.0,68.0,8.0,83.0,0.0,24.0,303.0,2.0,31.0,124.0,33.0,6.0,31.0,52.0,1018.0,17,031,020602,2,170310206022
4.0,130.0,137.0,9.0,0.0,65.0,38.0,42.0,130.0,0.0,0.0,16.0,76.0,51.0,104.0,95.0,897.0,17,031,020602,3,170310206023
38.0,7.0,98.0,170.0,106.0,10.0,3.0,88.0,52.0,117.0,166.0,1.0,61.0,35.0,60.0,75.0,1087.0,17,031,020602,4,170310206024
11.0,0.0,2.0,9.0,0.0,37.0,27.0,32.0,47.0,2.0,100.0,157.0,45.0,132.0,148.0,74.0,823.0,17,031,020701,1,170310207011
66.0,4.0,2.0,4.0,130.0,11.0,3.0,2.0,3.0,40.0,247.0,192.0,30.0,47.0,67.0,212.0,1060.0,17,031,020701,2,170310207012
273.0,5.0,58.0,20.0,95.0,67.0,49.0,25.0,156.0,198.0,259.0,498.0,466.0,94.0,32.0,59.0,2354.0,17,031,020702,1,170310207021
221.0,267.0,348.0,219.0,1.0,150.0,55.0,456.0,76.0,260.0,588.0,56.0,126.0,14.0,30.0,41.0,2908.0,17,031,020702,2,170310207022
222.0,145.0,71.0,0.0,25.0,59.0,128.0,174.0,24.0,214.0,87.0,321.0,168.0,12.0,84.0,86.0,1820.0,17,031,020702,3,170310207023
30.0,44.0,41.0,81.0,129.0,2.0,56.0,6.0,2.0,32.0,1.0,167.0,121.0,118.0,23.0,52.0,905.0,17,031,020702,4,170310207024
17.0,1.0,251.0,4.0,38.0,125.0,33.0,21.0,0.0,222.0,138.0,253.0,125.0,108.0,73.0,49.0,1458.0,17,031,020801,1,170310208011
77.0,7.0,15.0,0.0,0.0,0.0,3.0,2.0,44.0,14.0,3.0,117.0,216.0,224.0,187.0,68.0,977.0,17,031,020801,2,170310208012
2.0,3.0,49.0,17.0,142.0,32.0,0.0,49.0,0.0,178.0,100.0,64.0,53.0,7.0,43.0,41.0,780.0,17,031,020801,3,170310208013
44.0,28.0,94.0,221.0,17.0,20.0,283.0,9.0,73.0,23.0,122.0,123.0,101.0,45.0,35.0,55.0,1293.0,17,031,020801,4,170310208014
29.0,191.0,2.0,6.0,6.0,0.0,0.0,0.0,10.0,0.0,580.0,98.0,19.0,174.0,129.0,302.0,1546.0,17,031,020802,1,170310208021
348.0,23.0,115.0,96.0,44.0,137.0,35.0,119.0,80.0,461.0,7.0,258.0,401.0,21.0,27.0,51.0,2223.0,17,031,020802,2,170310208022
121.0,135.0,123.0,6.0,136.0,1.0,151.0,42.0,1.0,170.0,327.0,376.0,282.0,173.0,114.0,136.0,2294.0,17,031,020802,3,170310208023
159.0,67.0,432.0,220.0,68.0,35.0,134.0,80.0,1.0,187.0,108.0,160.0,17.0,45.0,33.0,47.0,1793.0,17,031,020802,4,170310208024
128.0,59.0,192.0,109.0,109.0,218.0,257.0,134.0,238.0,214.0,169.0,64.0,61.0,42.0,134.0,59.0,2187.0,17,031,020901,1,170310209011
2.0,22.0,27.0,22.0,174.0,86.0,3.0,42.0,11.0,27.0,51.0,62.0,24.0,7.0,37.0,53.0,650.0,17,031,020901,2,170310209012
132.0,31.0,316.0,82.0,263.0,93.0,141.0,231.0,111.0,141.0,67.0,97.0,157.0,17.0,44.0,108.0,2031.0,17,031,020901,3,170310209013
67.0,153.0,295.0,88.0,31.0,169.0,52.0,142.0,60.0,163.0,178.0,157.0,41.0,4.0,67.0,53.0,1720.0,17,031,020902,1,170310209021
135.0,102.0,73.0,200.0,3.0,75.0,280.0,72.0,36.0,158.0,118.0,309.0,81.0,131.0,60.0,58.0,1891.0,17,031,020902,2,170310209022
252.0,34.0,13.0,38.0,170.0,42.0,115.0,15.0,2.0,4.0,86.0,22.0,95.0,18.0,32.0,42.0,980.0,17,031,030101,1,170310301011
20.0,57.0,4.0,4.0,36.0,4.0,34.0,29.0,1.0,0.0,28.0,16.0,9.0,14.0,31.0,47.0,334.0,17,031,030101,2,170310301012
281.0,138.0,53.0,24.0,76.0,2.0,32.0,51.0,128.0,114.0,3.0,79.0,35.0,12.0,28.0,41.0,1097.0,17,031,030101,3,170310301013
0.0,3.0,7.0,8.0,37.0,25.0,78.0,4.0,8.0,95.0,292.0,278.0,84.0,60.0,136.0,163.0,1278.0,17,031,030101,4,170310301014
67.0,19.0,5.0,5.0,50.0,126.0,24.0,31.0,39.0,34.0,127.0,157.0,75.0,49.0,77.0,120.0,1005.0,17,031,030102,1,170310301021
206.0,2.0,89.0,83.0,77.0,0.0,50.0,69.0,3.0,21.0,12.0,41.0,45.0,12.0,33.0,61.0,804.0,17,031,030102,2,170310301022
178.0,0.0,19.0,91.0,37.0,26.0,5.0,48.0,0.0,109.0,172.0,205.0,77.0,15.0,30.0,38.0,1050.0,17,031,030102,3,170310301023
7.0,56.0,13.0,48.0,0.0,22.0,8.0,0.0,47.0,113.0,3.0,34.0,32.0,33.0,20.0,35.0,471.0,17,031,030103,1,170310301031
144.0,169.0,70.0,39.0,0.0,150.0,102.0,38.0,16.0,33.0,42.0,125.0,145.0,103.0,44.0,54.0,1274.0,17,031,030103,2,170310301032
173.0,58.0,8.0,0.0,71.0,0.0,338.0,132.0,4.0,92.0,150.0,90.0,32.0,75.0,51.0,55.0,1329.0,17,031,030104,1,170310301041
108.0,233.0,39.0,3.0,9.0,5.0,71.0,17.0,9.0,55.0,9.0,26.0,26.0,17.0,52.0,52.0,731.0,17,031,030104,2,170310301042
55.0,1.0,157.0,20.0,198.0,80.0,0.0,66.0,34.0,75.0,102.0,151.0,77.0,99.0,102.0,107.0,1324.0,17,031,030200,1,170310302001
13.0,5.0,4.0,11.0,147.0,56.0,8.0,76.0,43.0,90.0,29.0,148.0,87.0,13.0,104.0,209.0,1043.0,17,031,030200,2,170310302002
9.0,2.0,0.0,6.0,0.0,22.0,57.0,156.0,1.0,8.0,2.0,24.0,112.0,39.0,178.0,434.0,1050.0,17,031,030200,3,170310302003
16.0,119.0,218.0,56.0,7.0,7.0,142.0,46.0,9.0,293.0,78.0,320.0,132.0,197.0,74.0,78.0,1792.0,17,031,030200,4,170310302004
78.0,96.0,152.0,189.0,89.0,67.0,70.0,8.0,51.0,78.0,147.0,107.0,53.0,66.0,82.0,85.0,1418.0,17,031,030300,1,170310303001
211.0,186.0,58.0,59.0,4.0,77.0,43.0,165.0,53.0,44.0,182.0,184.0,95.0,86.0,13.0,85.0,1545.0,17,031,030300,2,170310303002
358.0,48.0,161.0,32.0,64.0,38.0,30.0,52.0,2.0,149.0,73.0,128.0,76.0,94.0,80.0,86.0,1471.0,17,031,030400,1,170310304001
0.0,11.0,6.0,61.0,64.0,65.0,65.0,58.0,43.0,61.0,44.0,170.0,45.0,72.0,181.0,168.0,1114.0,17,031,030400,2,170310304002
4.0,58.0,99.0,34.0,5.0,80.0,37.0,6.0,8.0,74.0,180.0,192.0,214.0,234.0,61.0,85.0,1371.0,17,031,030500,1,170310305001
27.0,80.0,181.0,70.0,42.0,64.0,74.0,27.0,62.0,204.0,73.0,320.0,124.0,99.0,298.0,89.0,1834.0,17,031,030500,2,170310305002
148.0,183.0,3.0,4.0,8.0,5.0,42.0,37.0,64.0,125.0,163.0,64.0,144.0,133.0,123.0,179.0,1425.0,17,031,030500,3,170310305003
11.0,69.0,7.0,4.0,61.0,33.0,1.0,137.0,40.0,215.0,42.0,231.0,272.0,60.0,156.0,90.0,1429.0,17,031,030500,4,170310305004
182.0,60.0,94.0,7.0,7.0,30.0,110.0,7.0,0.0,40.0,16.0,24.0,13.0,15.0,49.0,114.0,768.0,17,031,030601,1,170310306011
156.0,100.0,86.0,72.0,38.0,7.0,49.0,168.0,6.0,5.0,12.0,7.0,67.0,114.0,78.0,62.0,1027.0,17,031,030601,2,170310306012
151.0,80.0,57.0,99.0,77.0,120.0,212.0,32.0,4.0,106.0,65.0,205.0,135.0,59.0,45.0,45.0,1492.0,17,031,030601,3,170310306013
205.0,12.0,52.0,75.0,80.0,152.0,44.0,57.0,32.0,24.0,2.0,15.0,68.0,16.0,78.0,75.0,987.0,17,031,030603,1,170310306031
239.0,66.0,107.0,17.0,63.0,85.0,23.0,108.0,3.0,47.0,45.0,21.0,24.0,23.0,54.0,44.0,969.0,17,031,030603,2,170310306032
162.0,22.0,51.0,4.0,1.0,10.0,45.0,91.0,2.0,98.0,192.0,87.0,32.0,144.0,71.0,56.0,1068.0,17,031,030604,1,170310306041
62.0,0.0,38.0,66.0,131.0,49.0,101.0,42.0,7.0,80.0,49.0,121.0,125.0,105.0,32.0,86.0,1094.0,17,031,030604,2,170310306042
170.0,105.0,28.0,113.0,27.0,10.0,5.0,5.0,4.0,5.0,0.0,42.0,20.0,78.0,56.0,35.0,703.0,17,031,030604,3,170310306043
89.0,201.0,129.0,79.0,112.0,62.0,2.0,12.0,62.0,57.0,87.0,323.0,150.0,31.0,45.0,58.0,1499.0,17,031,030701,1,170310307011
73.0,61.0,3.0,5.0,61.0,28.0,2.0,22.0,57.0,15.0,94.0,87.0,101.0,86.0,29.0,115.0,839.0,17,031,030702,1,170310307021
3.0,63.0,7.0,3.0,7.0,133.0,2.0,36.0,29.0,98.0,26.0,10.0,52.0,34.0,64.0,61.0,628.0,17,031,030702,2,170310307022
141.0,19.0,49.0,0.0,25.0,6.0,12.0,3.0,5.0,66.0,51.0,69.0,22.0,4.0,135.0,124.0,731.0,17,031,030703,1,170310307031
154.0,21.0,108.0,36.0,35.0,9.0,4.0,0.0,3.0,25.0,5.0,26.0,13.0,22.0,20.0,51.0,532.0,17,031,030703,2,170310307032
53.0,73.0,41.0,43.0,17.0,37.0,48.0,169.0,92.0,57.0,243.0,105.0,84.0,32.0,37.0,106.0,1237.0,17,031,030703,3,170310307033
194.0,135.0,34.0,82.0,53.0,274.0,92.0,114.0,50.0,166.0,270.0,207.0,180.0,79.0,85.0,93.0,2108.0,17,031,030706,1,170310307061
173.0,46.0,136.0,9.0,187.0,48.0,79.0,0.0,10.0,73.0,104.0,50.0,53.0,97.0,123.0,46.0,1234.0,17,031,030706,2,170310307062
132.0,22.0,36.0,4.0,14.0,0.0,16.0,138.0,156.0,20.0,91.0,218.0,168.0,31.0,33.0,88.0,1167.0,17,031,030800,1,170310308001
0.0,1.0,4.0,11.0,9.0,19.0,83.0,13.0,16.0,6.0,52.0,122.0,106.0,192.0,179.0,135.0,948.0,17,031,030800,2,170310308002
122.0,0.0,8.0,48.0,36.0,28.0,7.0,0.0,5.0,11.0,201.0,56.0,38.0,36.0,138.0,124.0,858.0,17,031,030800,3,170310308003
7.0,44.0,5.0,160.0,46.0,22.0,1.0,1.0,2.0,225.0,135.0,25.0,107.0,75.0,130.0,331.0,1316.0,17,031,030800,4,170310308004
6.0,3.0,3.0,6.0,16.0,2.0,15.0,6.0,41.0,3.0,66.0,36.0,48.0,50.0,39.0,37.0,377.0,17,031,030900,1,170310309001
23.0,4.0,9.0,63.0,81.0,38.0,3.0,18.0,1.0,86.0,35.0,223.0,68.0,62.0,186.0,90.0,990.0,17,031,030900,2,170310309002
7.0,0.0,11.0,9.0,0.0,3.0,29.0,20.0,22.0,3.0,110.0,383.0,145.0,77.0,156.0,86.0,1061.0,17,031,030900,3,170310309003
19.0,5.0,6.0,16.0,3.0,4.0,1.0,47.0,24.0,74.0,182.0,157.0,20.0,51.0,38.0,123.0,770.0,17,031,030900,4,170310309004
60.0,3.0,102.0,25.0,79.0,24.0,12.0,47.0,18.0,5.0,28.0,183.0,174.0,64.0,100.0,219.0,1143.0,17,031,031000,1,170310310001
1.0,10.0,91.0,36.0,9.0,53.0,35.0,0.0,7.0,136.0,169.0,108.0,67.0,104.0,67.0,47.0,940.0,17,031,031000,2,170310310002
72.0,53.0,12.0,5.0,3.0,56.0,10.0,88.0,52.0,142.0,117.0,229.0,111.0,55.0,133.0,174.0,1312.0,17,031,031000,3,170310310003
22.0,61.0,45.0,0.0,32.0,6.0,83.0,87.0,125.0,29.0,270.0,256.0,313.0,138.0,176.0,261.0,1904.0,17,031,031100,1,170310311001
170.0,78.0,0.0,1.0,106.0,0.0,64.0,3.0,77.0,30.0,18.0,2.0,15.0,18.0,137.0,54.0,773.0,17,031,031100,2,170310311002
7.0,46.0,106.0,91.0,38.0,9.0,114.0,20.0,2.0,22.0,44.0,175.0,178.0,191.0,99.0,134.0,1276.0,17,031,031100,3,170310311003
241.0,192.0,150.0,16.0,0.0,2.0,16.0,6.0,13.0,0.0,43.0,180.0,47.0,76.0,142.0,134.0,1258.0,17,031,031200,1,170310312001
286.0,75.0,23.0,59.0,2.0,2.0,52.0,12.0,38.0,77.0,37.0,63.0,12.0,5.0,64.0,75.0,882.0,17,031,031200,2,170310312002
691.0,55.0,130.0,16.0,4.0,9.0,3.0,5.0,7.0,10.0,0.0,50.0,3.0,28.0,20.0,30.0,1061.0,17,031,031200,3,170310312003
356.0,181.0,20.0,81.0,52.0,82.0,73.0,6.0,2.0,130.0,6.0,84.0,83.0,39.0,33.0,130.0,1358.0,17,031,031200,4,170310312004
70.0,43.0,1.0,174.0,72.0,97.0,17.0,23.0,0.0,223.0,12.0,106.0,47.0,21.0,59.0,63.0,1028.0,17,031,031300,1,170310313001
59.0,7.0,1.0,90.0,35.0,27.0,6.0,59.0,140.0,125.0,200.0,177.0,103.0,67.0,78.0,94.0,1268.0,17,031,031300,2,170310313002
211.0,1.0,3.0,4.0,4.0,136.0,72.0,4.0,6.0,7.0,4.0,12.0,111.0,17.0,30.0,38.0,660.0,17,031,031300,3,170310313003
777.0,182.0,103.0,110.0,138.0,107.0,134.0,19.0,6.0,81.0,156.0,0.0,28.0,66.0,93.0,131.0,2131.0,17,031,031300,4,170310313004
161.0,102.0,244.0,38.0,82.0,90.0,49.0,77.0,33.0,56.0,91.0,485.0,154.0,25.0,150.0,108.0,1945.0,17,031,031300,5,170310313005
1.0,2.0,114.0,78.0,27.0,31.0,10.0,21.0,73.0,214.0,35.0,140.0,346.0,175.0,164.0,107.0,1538.0,17,031,031400,1,170310314001
35.0,6.0,3.0,7.0,0.0,11.0,10.0,28.0,14.0,94.0,77.0,191.0,70.0,60.0,173.0,53.0,832.0,17,031,031400,2,170310314002
22.0,3.0,8.0,52.0,2.0,14.0,48.0,0.0,55.0,87.0,54.0,192.0,88.0,20.0,47.0,110.0,802.0,17,031,031400,3,170310314003
0.0,66.0,42.0,27.0,1.0,41.0,1.0,21.0,87.0,235.0,73.0,64.0,199.0,45.0,62.0,166.0,1130.0,17,031,031400,5,170310314005
40.0,1.0,2.0,19.0,2.0,79.0,14.0,13.0,17.0,11.0,42.0,18.0,83.0,125.0,29.0,79.0,574.0,17,031,031400,6,170310314006
89.0,128.0,46.0,2.0,76.0,8.0,14.0,1.0,6.0,5.0,2.0,19.0,107.0,13.0,55.0,53.0,624.0,17,031,031501,1,170310315011
157.0,82.0,163.0,114.0,1.0,51.0,32.0,11.0,1.0,2.0,43.0,247.0,219.0,17.0,59.0,74.0,1273.0,17,031,031501,2,170310315012
276.0,40.0,11.0,14.0,0.0,26.0,3.0,87.0,44.0,62.0,4.0,80.0,28.0,21.0,52.0,93.0,841.0,17,031,031501,3,170310315013
182.0,7.0,176.0,69.0,88.0,137.0,62.0,36.0,29.0,76.0,133.0,212.0,67.0,81.0,77.0,55.0,1487.0,17,031,031502,1,170310315021
310.0,78.0,169.0,14.0,22.0,0.0,23.0,5.0,37.0,47.0,62.0,94.0,22.0,37.0,54.0,85.0,1059.0,17,031,031502,2,170310315022
417.0,185.0,231.0,191.0,82.0,16.0,23.0,57.0,21.0,37.0,42.0,103.0,120.0,12.0,34.0,56.0,1627.0,17,031,031502,3,170310315023
267.0,125.0,118.0,91.0,63.0,103.0,87.0,101.0,11.0,28.0,264.0,282.0,204.0,60.0,88.0,148.0,2040.0,17,031,031700,1,170310317001
394.0,177.0,32.0,95.0,1.0,28.0,34.0,75.0,0.0,64.0,115.0,146.0,186.0,184.0,57.0,168.0,1756.0,17,031,031700,2,170310317002
266.0,94.0,43.0,106.0,187.0,45.0,9.0,110.0,1.0,33.0,80.0,163.0,101.0,26.0,70.0,86.0,1420.0,17,031,031700,3,170310317003
101.0,8.0,1.0,0.0,33.0,5.0,8.0,41.0,38.0,99.0,140.0,119.0,106.0,49.0,148.0,220.0,1116.0,17,031,031700,4,170310317004
169.0,52.0,111.0,165.0,31.0,21.0,26.0,72.0,89.0,74.0,91.0,178.0,119.0,95.0,264.0,122.0,1679.0,17,031,031800,1,170310318001
100.0,64.0,65.0,20.0,17.0,8.0,101.0,71.0,1.0,49.0,86.0,212.0,101.0,63.0,47.0,177.0,1182.0,17,031,031900,1,170310319001
59.0,0.0,6.0,60.0,56.0,1.0,7.0,10.0,2.0,52.0,151.0,231.0,110.0,63.0,209.0,135.0,1152.0,17,031,031900,2,170310319002
127.0,137.0,6.0,0.0,21.0,1.0,8.0,6.0,1.0,172.0,242.0,276.0,232.0,88.0,20.0,158.0,1495.0,17,031,032100,1,170310321001
477.0,134.0,20.0,8.0,24.0,44.0,63.0,52.0,4.0,188.0,114.0,82.0,37.0,15.0,278.0,60.0,1600.0,17,031,032100,2,170310321002
199.0,281.0,2.0,129.0,4.0,124.0,3.0,67.0,1.0,11.0,2.0,164.0,184.0,118.0,58.0,184.0,1531.0,17,031,032100,3,170310321003
7.0,76.0,90.0,115.0,0.0,86.0,33.0,120.0,2.0,113.0,33.0,198.0,59.0,14.0,32.0,35.0,1013.0,17,031,032100,4,170310321004
0.0,128.0,77.0,45.0,21.0,0.0,9.0,145.0,4.0,32.0,9.0,66.0,80.0,114.0,66.0,169.0,965.0,17,031,032100,5,170310321005
67.0,1.0,58.0,28.0,88.0,79.0,3.0,0.0,3.0,51.0,102.0,164.0,30.0,29.0,162.0,244.0,1109.0,17,031,040100,1,170310401001
44.0,1.0,161.0,79.0,16.0,67.0,85.0,113.0,52.0,136.0,100.0,285.0,153.0,58.0,129.0,109.0,1588.0,17,031,040100,2,170310401002
83.0,47.0,15.0,95.0,11.0,4.0,5.0,0.0,3.0,71.0,161.0,55.0,138.0,42.0,118.0,155.0,1003.0,17,031,040100,3,170310401003
229.0,3.0,7.0,2.0,94.0,24.0,53.0,16.0,4.0,5.0,85.0,10.0,82.0,59.0,120.0,240.0,1033.0,17,031,040201,1,170310402011
